Name                                                                                     Type                   Forward_MACs     FPercent    Memory          MPercent    Params      PPercent    InShape        OutShape
/sem_seg_head/transformer/encoder/layers.4/self_attn/Transpose_2                         Transpose              0                0.00%       4,194,304       0.02%       0           0.00%       1x4096x256     1x256x4096
/sem_seg_head/transformer/encoder/layers.4/self_attn/Transpose_4                         Transpose              0                0.00%       16,777,216      0.08%       0           0.00%       1x16384x256    1x256x16384
/sem_seg_head/transformer/encoder/layers.4/self_attn/Transpose_6                         Transpose              0                0.00%       8,257,536       0.04%       0           0.00%       1x21504x8x3x4  1x8x21504x3x4
/sem_seg_head/transformer/encoder/layers.4/self_attn/Transpose_1                         Transpose              0                0.00%       5,505,024       0.02%       0           0.00%       1x21504x8x4x2  1x8x21504x4x2
/sem_seg_head/transformer/encoder/layers.4/self_attn/Transpose_3                         Transpose              0                0.00%       5,505,024       0.02%       0           0.00%       1x21504x8x4x2  1x8x21504x4x2
/sem_seg_head/transformer/encoder/layers.4/self_attn/Transpose_5                         Transpose              0                0.00%       5,505,024       0.02%       0           0.00%       1x21504x8x4x2  1x8x21504x4x2
/sem_seg_head/transformer/encoder/layers.4/self_attn/GridSample                          GridSample             0                0.00%       88,080,384      0.40%       0           0.00%       8x32x32x32     8x32x21504x4
/sem_seg_head/transformer/encoder/layers.4/self_attn/GridSample_1                        GridSample             0                0.00%       88,080,384      0.40%       0           0.00%       8x32x64x64     8x32x21504x4
/sem_seg_head/transformer/encoder/layers.4/self_attn/GridSample_2                        GridSample             0                0.00%       88,080,384      0.40%       0           0.00%       8x32x128x128   8x32x21504x4
/sem_seg_head/transformer/encoder/layers.4/self_attn/Mul_3                               Mul                    66,060,288       0.02%       264,241,152     1.19%       0           0.00%       8x32x21504x12  8x32x21504x12
/sem_seg_head/transformer/encoder/layers.4/self_attn/ReduceSum                           ReduceSum              66,060,288       0.02%       22,020,096      0.10%       0           0.00%       8x32x21504x12  8x32x21504
/sem_seg_head/transformer/encoder/layers.4/self_attn/Transpose_7                         Transpose              0                0.00%       22,020,096      0.10%       0           0.00%       1x256x21504    1x21504x256
/sem_seg_head/transformer/encoder/layers.4/self_attn/output_proj/MatMul                  MatMul                 1,409,286,144    0.52%       22,282,240      0.10%       65,536      0.08%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.4/self_attn/output_proj/Add                     Add                    5,505,024        0.00%       22,021,120      0.10%       256         0.00%       256            1x21504x256
/sem_seg_head/transformer/encoder/layers.4/Add_1                                         Add                    5,505,024        0.00%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.4/norm1/ReduceMean                              ReduceMean             5,505,024        0.00%       86,016          0.00%       0           0.00%       1x21504x256    1x21504x1
/sem_seg_head/transformer/encoder/layers.4/norm1/Sub                                     Sub                    5,505,024        0.00%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.4/norm1/Pow                                     Pow                    176,160,768      0.07%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.4/norm1/ReduceMean_1                            ReduceMean             5,505,024        0.00%       86,016          0.00%       0           0.00%       1x21504x256    1x21504x1
/sem_seg_head/transformer/encoder/layers.4/norm1/Add                                     Add                    21,504           0.00%       86,016          0.00%       0           0.00%       1x21504x1      1x21504x1
/sem_seg_head/transformer/encoder/layers.4/norm1/Sqrt                                    Sqrt                   516,096          0.00%       86,016          0.00%       0           0.00%       1x21504x1      1x21504x1
/sem_seg_head/transformer/encoder/layers.4/norm1/Div                                     Div                    22,020,096       0.01%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.4/norm1/Mul                                     Mul                    5,505,024        0.00%       22,021,120      0.10%       256         0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.4/norm1/Add_1                                   Add                    5,505,024        0.00%       22,021,120      0.10%       256         0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.4/linear1/MatMul                                MatMul                 5,637,144,576    2.10%       89,128,960      0.40%       262,144     0.33%       1x21504x256    1x21504x1024
/sem_seg_head/transformer/encoder/layers.4/linear1/Add                                   Add                    22,020,096       0.01%       88,084,480      0.40%       1,024       0.00%       1024           1x21504x1024
/sem_seg_head/transformer/encoder/layers.4/Relu                                          Relu                   22,020,096       0.01%       88,080,384      0.40%       0           0.00%       1x21504x1024   1x21504x1024
/sem_seg_head/transformer/encoder/layers.4/linear2/MatMul                                MatMul                 5,637,144,576    2.10%       23,068,672      0.10%       262,144     0.33%       1x21504x1024   1x21504x256
/sem_seg_head/transformer/encoder/layers.4/linear2/Add                                   Add                    5,505,024        0.00%       22,021,120      0.10%       256         0.00%       256            1x21504x256
/sem_seg_head/transformer/encoder/layers.4/Add_2                                         Add                    5,505,024        0.00%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.4/norm2/ReduceMean                              ReduceMean             5,505,024        0.00%       86,016          0.00%       0           0.00%       1x21504x256    1x21504x1
/sem_seg_head/transformer/encoder/layers.4/norm2/Sub                                     Sub                    5,505,024        0.00%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.4/norm2/Pow                                     Pow                    176,160,768      0.07%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.4/norm2/ReduceMean_1                            ReduceMean             5,505,024        0.00%       86,016          0.00%       0           0.00%       1x21504x256    1x21504x1
/sem_seg_head/transformer/encoder/layers.4/norm2/Add                                     Add                    21,504           0.00%       86,016          0.00%       0           0.00%       1x21504x1      1x21504x1
/sem_seg_head/transformer/encoder/layers.4/norm2/Sqrt                                    Sqrt                   516,096          0.00%       86,016          0.00%       0           0.00%       1x21504x1      1x21504x1
/sem_seg_head/transformer/encoder/layers.4/norm2/Div                                     Div                    22,020,096       0.01%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.4/norm2/Mul                                     Mul                    5,505,024        0.00%       22,021,120      0.10%       256         0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.4/norm2/Add_1                                   Add                    5,505,024        0.00%       22,021,120      0.10%       256         0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/Add                                           Add                    5,505,024        0.00%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/self_attn/value_proj/MatMul                   MatMul                 1,409,286,144    0.52%       22,282,240      0.10%       65,536      0.08%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/self_attn/value_proj/Add                      Add                    5,505,024        0.00%       22,021,120      0.10%       256         0.00%       256            1x21504x256
/sem_seg_head/transformer/encoder/layers.5/self_attn/sampling_offsets/MatMul             MatMul                 1,056,964,608    0.39%       16,711,680      0.08%       49,152      0.06%       1x21504x256    1x21504x192
/sem_seg_head/transformer/encoder/layers.5/self_attn/attention_weights/MatMul            MatMul                 528,482,304      0.20%       8,355,840       0.04%       24,576      0.03%       1x21504x256    1x21504x96
/sem_seg_head/transformer/encoder/layers.5/self_attn/Where                               Where                  0                0.00%       22,020,096      0.10%       0           0.00%       1x21504x1      1x21504x256
/sem_seg_head/transformer/encoder/layers.5/self_attn/sampling_offsets/Add                Add                    4,128,768        0.00%       16,515,840      0.07%       192         0.00%       192            1x21504x192
/sem_seg_head/transformer/encoder/layers.5/self_attn/attention_weights/Add               Add                    2,064,384        0.00%       8,257,920       0.04%       96          0.00%       96             1x21504x96
/sem_seg_head/transformer/encoder/layers.5/self_attn/Div                                 Div                    16,515,072       0.01%       16,515,072      0.07%       0           0.00%       1x21504x192    1x21504x192
/sem_seg_head/transformer/encoder/layers.5/self_attn/Softmax                             Softmax                74,317,824       0.03%       8,257,536       0.04%       0           0.00%       1x21504x8x12   1x21504x8x12
/sem_seg_head/transformer/encoder/layers.5/self_attn/Add                                 Add                    4,128,768        0.00%       16,515,072      0.07%       0           0.00%       1x21504x192    1x21504x192
/sem_seg_head/transformer/encoder/layers.5/self_attn/Split                               Split                  0                0.00%       22,020,096      0.10%       0           0.00%       1x21504x8x32   1x1024x8x32
/sem_seg_head/transformer/encoder/layers.5/self_attn/Mul_2                               Mul                    4,128,768        0.00%       16,515,072      0.07%       0           0.00%       1x21504x192    1x21504x192
/sem_seg_head/transformer/encoder/layers.5/self_attn/Sub                                 Sub                    4,128,768        0.00%       16,515,072      0.07%       0           0.00%       1x21504x192    1x21504x192
/sem_seg_head/transformer/encoder/layers.5/self_attn/Transpose                           Transpose              0                0.00%       1,048,576       0.00%       0           0.00%       1x1024x256     1x256x1024
/sem_seg_head/transformer/encoder/layers.5/self_attn/Transpose_2                         Transpose              0                0.00%       4,194,304       0.02%       0           0.00%       1x4096x256     1x256x4096
/sem_seg_head/transformer/encoder/layers.5/self_attn/Transpose_4                         Transpose              0                0.00%       16,777,216      0.08%       0           0.00%       1x16384x256    1x256x16384
/sem_seg_head/transformer/encoder/layers.5/self_attn/Transpose_6                         Transpose              0                0.00%       8,257,536       0.04%       0           0.00%       1x21504x8x3x4  1x8x21504x3x4
/sem_seg_head/transformer/encoder/layers.5/self_attn/Transpose_1                         Transpose              0                0.00%       5,505,024       0.02%       0           0.00%       1x21504x8x4x2  1x8x21504x4x2
/sem_seg_head/transformer/encoder/layers.5/self_attn/Transpose_3                         Transpose              0                0.00%       5,505,024       0.02%       0           0.00%       1x21504x8x4x2  1x8x21504x4x2
/sem_seg_head/transformer/encoder/layers.5/self_attn/Transpose_5                         Transpose              0                0.00%       5,505,024       0.02%       0           0.00%       1x21504x8x4x2  1x8x21504x4x2
/sem_seg_head/transformer/encoder/layers.5/self_attn/GridSample                          GridSample             0                0.00%       88,080,384      0.40%       0           0.00%       8x32x32x32     8x32x21504x4
/sem_seg_head/transformer/encoder/layers.5/self_attn/GridSample_1                        GridSample             0                0.00%       88,080,384      0.40%       0           0.00%       8x32x64x64     8x32x21504x4
/sem_seg_head/transformer/encoder/layers.5/self_attn/GridSample_2                        GridSample             0                0.00%       88,080,384      0.40%       0           0.00%       8x32x128x128   8x32x21504x4
/sem_seg_head/transformer/encoder/layers.5/self_attn/Mul_3                               Mul                    66,060,288       0.02%       264,241,152     1.19%       0           0.00%       8x32x21504x12  8x32x21504x12
/sem_seg_head/transformer/encoder/layers.5/self_attn/ReduceSum                           ReduceSum              66,060,288       0.02%       22,020,096      0.10%       0           0.00%       8x32x21504x12  8x32x21504
/sem_seg_head/transformer/encoder/layers.5/self_attn/Transpose_7                         Transpose              0                0.00%       22,020,096      0.10%       0           0.00%       1x256x21504    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/self_attn/output_proj/MatMul                  MatMul                 1,409,286,144    0.52%       22,282,240      0.10%       65,536      0.08%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/self_attn/output_proj/Add                     Add                    5,505,024        0.00%       22,021,120      0.10%       256         0.00%       256            1x21504x256
/sem_seg_head/transformer/encoder/layers.5/Add_1                                         Add                    5,505,024        0.00%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/norm1/ReduceMean                              ReduceMean             5,505,024        0.00%       86,016          0.00%       0           0.00%       1x21504x256    1x21504x1
/sem_seg_head/transformer/encoder/layers.5/norm1/Sub                                     Sub                    5,505,024        0.00%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/norm1/Pow                                     Pow                    176,160,768      0.07%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/norm1/ReduceMean_1                            ReduceMean             5,505,024        0.00%       86,016          0.00%       0           0.00%       1x21504x256    1x21504x1
/sem_seg_head/transformer/encoder/layers.5/norm1/Add                                     Add                    21,504           0.00%       86,016          0.00%       0           0.00%       1x21504x1      1x21504x1
/sem_seg_head/transformer/encoder/layers.5/norm1/Sqrt                                    Sqrt                   516,096          0.00%       86,016          0.00%       0           0.00%       1x21504x1      1x21504x1
/sem_seg_head/transformer/encoder/layers.5/norm1/Div                                     Div                    22,020,096       0.01%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/norm1/Mul                                     Mul                    5,505,024        0.00%       22,021,120      0.10%       256         0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/norm1/Add_1                                   Add                    5,505,024        0.00%       22,021,120      0.10%       256         0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/linear1/MatMul                                MatMul                 5,637,144,576    2.10%       89,128,960      0.40%       262,144     0.33%       1x21504x256    1x21504x1024
/sem_seg_head/transformer/encoder/layers.5/linear1/Add                                   Add                    22,020,096       0.01%       88,084,480      0.40%       1,024       0.00%       1024           1x21504x1024
/sem_seg_head/transformer/encoder/layers.5/Relu                                          Relu                   22,020,096       0.01%       88,080,384      0.40%       0           0.00%       1x21504x1024   1x21504x1024
/sem_seg_head/transformer/encoder/layers.5/linear2/MatMul                                MatMul                 5,637,144,576    2.10%       23,068,672      0.10%       262,144     0.33%       1x21504x1024   1x21504x256
/sem_seg_head/transformer/encoder/layers.5/linear2/Add                                   Add                    5,505,024        0.00%       22,021,120      0.10%       256         0.00%       256            1x21504x256
/sem_seg_head/transformer/encoder/layers.5/Add_2                                         Add                    5,505,024        0.00%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/norm2/ReduceMean                              ReduceMean             5,505,024        0.00%       86,016          0.00%       0           0.00%       1x21504x256    1x21504x1
/sem_seg_head/transformer/encoder/layers.5/norm2/Sub                                     Sub                    5,505,024        0.00%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/norm2/Pow                                     Pow                    176,160,768      0.07%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/norm2/ReduceMean_1                            ReduceMean             5,505,024        0.00%       86,016          0.00%       0           0.00%       1x21504x256    1x21504x1
/sem_seg_head/transformer/encoder/layers.5/norm2/Add                                     Add                    21,504           0.00%       86,016          0.00%       0           0.00%       1x21504x1      1x21504x1
/sem_seg_head/transformer/encoder/layers.5/norm2/Sqrt                                    Sqrt                   516,096          0.00%       86,016          0.00%       0           0.00%       1x21504x1      1x21504x1
/sem_seg_head/transformer/encoder/layers.5/norm2/Div                                     Div                    22,020,096       0.01%       22,020,096      0.10%       0           0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/norm2/Mul                                     Mul                    5,505,024        0.00%       22,021,120      0.10%       256         0.00%       1x21504x256    1x21504x256
/sem_seg_head/transformer/encoder/layers.5/norm2/Add_1                                   Add                    5,505,024        0.00%       22,021,120      0.10%       256         0.00%       1x21504x256    1x21504x256
/sem_seg_head/Transpose                                                                  Transpose              0                0.00%       1,048,576       0.00%       0           0.00%       1x1024x256     1x256x1024
/sem_seg_head/Transpose_1                                                                Transpose              0                0.00%       4,194,304       0.02%       0           0.00%       1x4096x256     1x256x4096
/sem_seg_head/Transpose_2                                                                Transpose              0                0.00%       16,777,216      0.08%       0           0.00%       1x16384x256    1x256x16384
/sem_seg_head/predictor/Add                                                              Add                    262,144          0.00%       1,049,600       0.00%       256         0.00%       1x256x1024     1x256x1024
/sem_seg_head/predictor/Add_1                                                            Add                    1,048,576        0.00%       4,195,328       0.02%       256         0.00%       1x256x4096     1x256x4096
/sem_seg_head/Resize                                                                     Resize                 67,108,864       0.02%       67,108,864      0.30%       0           0.00%       1x256x128x128  1x256x256x256
/sem_seg_head/predictor/transformer_cross_attention_layers.0/Add_1                       Add                    262,144          0.00%       2,097,152       0.01%       262,144     0.33%       1x256x1024     1x256x1024
/sem_seg_head/predictor/transformer_cross_attention_layers.0/Transpose_1                 Transpose              0                0.00%       1,048,576       0.00%       0           0.00%       1x256x1024     1024x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.1/Add_1                       Add                    1,048,576        0.00%       8,388,608       0.04%       1,048,576   1.30%       1x256x4096     1x256x4096
/sem_seg_head/predictor/transformer_cross_attention_layers.1/Transpose_1                 Transpose              0                0.00%       4,194,304       0.02%       0           0.00%       1x256x4096     4096x1x256
/sem_seg_head/Add                                                                        Add                    16,777,216       0.01%       67,108,864      0.30%       0           0.00%       1x256x256x256  1x256x256x256
/sem_seg_head/predictor/Add_2                                                            Add                    4,194,304        0.00%       16,778,240      0.08%       256         0.00%       1x256x16384    1x256x16384
/sem_seg_head/predictor/transformer_cross_attention_layers.0/Transpose                   Transpose              0                0.00%       1,048,576       0.00%       0           0.00%       1x256x1024     1024x1x256
MatMul_657                                                                               MatMul                 201,326,592      0.07%       3,932,160       0.02%       196,608     0.24%       1024x1x256     1024x1x768
/sem_seg_head/predictor/transformer_cross_attention_layers.1/Transpose                   Transpose              0                0.00%       4,194,304       0.02%       0           0.00%       1x256x4096     4096x1x256
MatMul_772                                                                               MatMul                 805,306,368      0.30%       13,369,344      0.06%       196,608     0.24%       4096x1x256     4096x1x768
/sem_seg_head/layer_1/Conv                                                               Conv                   38,654,705,664   14.39%      69,468,160      0.31%       589,824     0.73%       1x256x256x256  1x256x256x256
MatMul_654                                                                               MatMul                 201,326,592      0.07%       3,932,160       0.02%       196,608     0.24%       1024x1x256     1024x1x768
Split_658                                                                                Split                  0                0.00%       3,145,752       0.01%       3           0.00%       1024x1x768     1024x1x256
MatMul_769                                                                               MatMul                 805,306,368      0.30%       13,369,344      0.06%       196,608     0.24%       4096x1x256     4096x1x768
Split_773                                                                                Split                  0                0.00%       12,582,912      0.06%       0           0.00%       4096x1x768     4096x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.2/Add_1                       Add                    4,194,304        0.00%       33,554,432      0.15%       4,194,304   5.21%       1x256x16384    1x256x16384
/sem_seg_head/predictor/transformer_cross_attention_layers.2/Transpose_1                 Transpose              0                0.00%       16,777,216      0.08%       0           0.00%       1x256x16384    16384x1x256
Split_655                                                                                Split                  0                0.00%       3,145,728       0.01%       0           0.00%       1024x1x768     1024x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.0/multihead_attn/Add_2        Add                    262,144          0.00%       1,049,600       0.00%       256         0.00%       256            1024x1x256
Split_770                                                                                Split                  0                0.00%       12,582,912      0.06%       0           0.00%       4096x1x768     4096x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.1/multihead_attn/Add_2        Add                    1,048,576        0.00%       4,195,328       0.02%       256         0.00%       256            4096x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.2/Transpose                   Transpose              0                0.00%       16,777,216      0.08%       0           0.00%       1x256x16384    16384x1x256
MatMul_892                                                                               MatMul                 3,221,225,472    1.20%       51,118,080      0.23%       196,608     0.24%       16384x1x256    16384x1x768
/sem_seg_head/predictor/transformer_cross_attention_layers.3/multihead_attn/Add_2        Add                    262,144          0.00%       1,049,600       0.00%       256         0.00%       256            1024x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.4/multihead_attn/Add_2        Add                    1,048,576        0.00%       4,195,328       0.02%       256         0.00%       256            4096x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.6/multihead_attn/Add_2        Add                    262,144          0.00%       1,049,600       0.00%       256         0.00%       256            1024x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.7/multihead_attn/Add_2        Add                    1,048,576        0.00%       4,195,328       0.02%       256         0.00%       256            4096x1x256
/sem_seg_head/layer_1/norm/InstanceNormalization                                         InstanceNormalization  117,440,512      0.04%       67,108,864      0.30%       0           0.00%       1x32x524288    1x32x524288
/sem_seg_head/predictor/transformer_cross_attention_layers.0/multihead_attn/Add_1        Add                    262,144          0.00%       1,049,600       0.00%       256         0.00%       256            1024x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.1/multihead_attn/Add_1        Add                    1,048,576        0.00%       4,195,328       0.02%       256         0.00%       256            4096x1x256
MatMul_889                                                                               MatMul                 3,221,225,472    1.20%       51,118,080      0.23%       196,608     0.24%       16384x1x256    16384x1x768
Split_893                                                                                Split                  0                0.00%       50,331,648      0.23%       0           0.00%       16384x1x768    16384x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.3/multihead_attn/Add_1        Add                    262,144          0.00%       1,049,600       0.00%       256         0.00%       256            1024x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.4/multihead_attn/Add_1        Add                    1,048,576        0.00%       4,195,328       0.02%       256         0.00%       256            4096x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.6/multihead_attn/Add_1        Add                    262,144          0.00%       1,049,600       0.00%       256         0.00%       256            1024x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.7/multihead_attn/Add_1        Add                    1,048,576        0.00%       4,195,328       0.02%       256         0.00%       256            4096x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.0/multihead_attn/Transpose_1  Transpose              0                0.00%       1,048,576       0.00%       0           0.00%       1024x8x32      8x1024x32
/sem_seg_head/predictor/transformer_cross_attention_layers.1/multihead_attn/Transpose_1  Transpose              0                0.00%       4,194,304       0.02%       0           0.00%       4096x8x32      8x4096x32
Split_890                                                                                Split                  0                0.00%       50,331,648      0.23%       0           0.00%       16384x1x768    16384x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.2/multihead_attn/Add_2        Add                    4,194,304        0.00%       16,778,240      0.08%       256         0.00%       256            16384x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.3/multihead_attn/Transpose_1  Transpose              0                0.00%       1,048,576       0.00%       0           0.00%       1024x8x32      8x1024x32
/sem_seg_head/predictor/transformer_cross_attention_layers.4/multihead_attn/Transpose_1  Transpose              0                0.00%       4,194,304       0.02%       0           0.00%       4096x8x32      8x4096x32
/sem_seg_head/predictor/transformer_cross_attention_layers.5/multihead_attn/Add_2        Add                    4,194,304        0.00%       16,778,240      0.08%       256         0.00%       256            16384x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.6/multihead_attn/Transpose_1  Transpose              0                0.00%       1,048,576       0.00%       0           0.00%       1024x8x32      8x1024x32
/sem_seg_head/predictor/transformer_cross_attention_layers.7/multihead_attn/Transpose_1  Transpose              0                0.00%       4,194,304       0.02%       0           0.00%       4096x8x32      8x4096x32
/sem_seg_head/predictor/transformer_cross_attention_layers.8/multihead_attn/Add_2        Add                    4,194,304        0.00%       16,778,240      0.08%       256         0.00%       256            16384x1x256
/sem_seg_head/layer_1/norm/Mul                                                           Mul                    16,777,216       0.01%       67,109,888      0.30%       256         0.00%       1x256x256x256  1x256x256x256
/sem_seg_head/predictor/transformer_cross_attention_layers.0/multihead_attn/Transpose_2  Transpose              0                0.00%       1,048,576       0.00%       0           0.00%       1024x8x32      8x32x1024
/sem_seg_head/predictor/transformer_cross_attention_layers.1/multihead_attn/Transpose_2  Transpose              0                0.00%       4,194,304       0.02%       0           0.00%       4096x8x32      8x32x4096
/sem_seg_head/predictor/transformer_cross_attention_layers.2/multihead_attn/Add_1        Add                    4,194,304        0.00%       16,778,240      0.08%       256         0.00%       256            16384x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.3/multihead_attn/Transpose_2  Transpose              0                0.00%       1,048,576       0.00%       0           0.00%       1024x8x32      8x32x1024
/sem_seg_head/predictor/transformer_cross_attention_layers.4/multihead_attn/Transpose_2  Transpose              0                0.00%       4,194,304       0.02%       0           0.00%       4096x8x32      8x32x4096
/sem_seg_head/predictor/transformer_cross_attention_layers.5/multihead_attn/Add_1        Add                    4,194,304        0.00%       16,778,240      0.08%       256         0.00%       256            16384x1x256
/sem_seg_head/predictor/transformer_cross_attention_layers.6/multihead_attn/Transpose_2  Transpose              0                0.00%       1,048,576       0.00%       0           0.00%       1024x8x32      8x32x1024
/sem_seg_head/predictor/transformer_cross_attention_layers.7/multihead_attn/Transpose_2  Transpose              0                0.00%       4,194,304       0.02%       0           0.00%       4096x8x32      8x32x4096
/sem_seg_head/predictor/transformer_cross_attention_layers.8/multihead_attn/Add_1        Add                    4,194,304        0.00%       16,778,240      0.08%       256         0.00%       256            16384x1x256
/sem_seg_head/layer_1/norm/Add                                                           Add                    16,777,216       0.01%       67,109,888      0.30%       256         0.00%       1x256x256x256  1x256x256x256
/sem_seg_head/predictor/transformer_cross_attention_layers.0/multihead_attn/MatMul_3     MatMul                 26,214,400       0.01%       3,379,200       0.02%       25,600      0.03%       8x100x32       8x100x1024
/sem_seg_head/predictor/transformer_cross_attention_layers.2/multihead_attn/Transpose_1  Transpose              0                0.00%       16,777,216      0.08%       0           0.00%       16384x8x32     8x16384x32
/sem_seg_head/predictor/transformer_cross_attention_layers.5/multihead_attn/Transpose_1  Transpose              0                0.00%       16,777,216      0.08%       0           0.00%       16384x8x32     8x16384x32
/sem_seg_head/predictor/transformer_cross_attention_layers.8/multihead_attn/Transpose_1  Transpose              0                0.00%       16,777,216      0.08%       0           0.00%       16384x8x32     8x16384x32
/sem_seg_head/layer_1/Relu                                                               Relu                   16,777,216       0.01%       67,108,864      0.30%       0           0.00%       1x256x256x256  1x256x256x256
/sem_seg_head/predictor/transformer_cross_attention_layers.2/multihead_attn/Transpose_2  Transpose              0                0.00%       16,777,216      0.08%       0           0.00%       16384x8x32     8x32x16384
/sem_seg_head/predictor/transformer_cross_attention_layers.5/multihead_attn/Transpose_2  Transpose              0                0.00%       16,777,216      0.08%       0           0.00%       16384x8x32     8x32x16384
/sem_seg_head/predictor/transformer_cross_attention_layers.8/multihead_attn/Transpose_2  Transpose              0                0.00%       16,777,216      0.08%       0           0.00%       16384x8x32     8x32x16384
/sem_seg_head/mask_features/Conv                                                         Conv                   4,311,744,512    1.61%       67,372,032      0.30%       65,792      0.08%       1x256x256x256  1x256x256x256
/sem_seg_head/predictor/MatMul                                                           MatMul                 1,677,721,600    0.62%       26,316,800      0.12%       25,600      0.03%       1x100x256      1x100x65536
/sem_seg_head/predictor/Resize                                                           Resize                 409,600          0.00%       409,632         0.00%       4           0.00%       1x100x256x256  1x100x32x32
/sem_seg_head/predictor/Sigmoid                                                          Sigmoid                3,276,800        0.00%       409,600         0.00%       0           0.00%       1x100x32x32    1x100x32x32
/sem_seg_head/predictor/Tile_2                                                           Tile                   0                0.00%       3,276,832       0.01%       4           0.00%       1x1x100x1024   1x8x100x1024
/sem_seg_head/predictor/Less                                                             Less                   819,200          0.00%       819,200         0.00%       0           0.00%       8x100x1024     8x100x1024
/sem_seg_head/predictor/ReduceSum                                                        ReduceSum              819,200          0.00%       6,400           0.00%       0           0.00%       8x100x1024     8x100
/sem_seg_head/predictor/Equal                                                            Equal                  800              0.00%       800             0.00%       0           0.00%       8x100          8x100
/sem_seg_head/predictor/Sub                                                              Sub                    800              0.00%       3,200           0.00%       0           0.00%       0              8x100
/sem_seg_head/predictor/Mul                                                              Mul                    819,200          0.00%       3,276,800       0.01%       0           0.00%       8x100x1024     8x100x1024
/sem_seg_head/predictor/transformer_cross_attention_layers.0/multihead_attn/Where        Where                  0                0.00%       6,553,600       0.03%       819,200     1.02%       8x100x1024     8x100x1024
/sem_seg_head/predictor/transformer_cross_attention_layers.0/multihead_attn/Add_3        Add                    819,200          0.00%       3,276,800       0.01%       0           0.00%       8x100x1024     8x100x1024
/sem_seg_head/predictor/transformer_cross_attention_layers.0/multihead_attn/Softmax      Softmax                29,491,200       0.01%       3,276,800       0.01%       0           0.00%       8x100x1024     8x100x1024
/sem_seg_head/predictor/transformer_cross_attention_layers.0/multihead_attn/MatMul_4     MatMul                 26,214,400       0.01%       102,400         0.00%       0           0.00%       8x100x1024     8x100x32
