Name                                                                 Type            Forward_MACs    FPercent    Memory         MPercent    Params      PPercent    InShape        OutShape
/model/decoder/Transpose_1                                           Transpose       0               0.00%       1,638,400      0.16%       0           0.00%       1x256x1600     1x1600x256
/model/encoder/pan_blocks.1/conv1/conv/Conv                          Conv            26,265,600      0.08%       467,456        0.05%       65,664      0.33%       1x512x20x20    1x128x20x20
/model/encoder/pan_blocks.1/conv2/conv/Conv                          Conv            26,265,600      0.08%       467,456        0.05%       65,664      0.33%       1x512x20x20    1x128x20x20
/model/encoder/pan_blocks.1/conv1/act/Sigmoid                        Sigmoid         1,638,400       0.01%       204,800        0.02%       0           0.00%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/conv2/act/Sigmoid                        Sigmoid         1,638,400       0.01%       204,800        0.02%       0           0.00%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/conv1/act/Mul                            Mul             51,200          0.00%       204,800        0.02%       0           0.00%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/conv2/act/Mul                            Mul             51,200          0.00%       204,800        0.02%       0           0.00%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/bottlenecks/bottlenecks.0/conv/Conv      Conv            59,033,600      0.19%       795,136        0.08%       147,584     0.74%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/bottlenecks/bottlenecks.0/act/Sigmoid    Sigmoid         1,638,400       0.01%       204,800        0.02%       0           0.00%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/bottlenecks/bottlenecks.0/act/Mul        Mul             51,200          0.00%       204,800        0.02%       0           0.00%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/bottlenecks/bottlenecks.1/conv/Conv      Conv            59,033,600      0.19%       795,136        0.08%       147,584     0.74%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/bottlenecks/bottlenecks.1/act/Sigmoid    Sigmoid         1,638,400       0.01%       204,800        0.02%       0           0.00%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/bottlenecks/bottlenecks.1/act/Mul        Mul             51,200          0.00%       204,800        0.02%       0           0.00%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/bottlenecks/bottlenecks.2/conv/Conv      Conv            59,033,600      0.19%       795,136        0.08%       147,584     0.74%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/bottlenecks/bottlenecks.2/act/Sigmoid    Sigmoid         1,638,400       0.01%       204,800        0.02%       0           0.00%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/bottlenecks/bottlenecks.2/act/Mul        Mul             51,200          0.00%       204,800        0.02%       0           0.00%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/Add                                      Add             51,200          0.00%       204,800        0.02%       0           0.00%       1x128x20x20    1x128x20x20
/model/encoder/pan_blocks.1/conv3/conv/Conv                          Conv            13,209,600      0.04%       541,696        0.05%       33,024      0.16%       1x128x20x20    1x256x20x20
/model/encoder/pan_blocks.1/conv3/act/Sigmoid                        Sigmoid         3,276,800       0.01%       409,600        0.04%       0           0.00%       1x256x20x20    1x256x20x20
/model/encoder/pan_blocks.1/conv3/act/Mul                            Mul             102,400         0.00%       409,600        0.04%       0           0.00%       1x256x20x20    1x256x20x20
/model/decoder/input_proj.2/conv/Conv                                Conv            26,316,800      0.08%       672,768        0.07%       65,792      0.33%       1x256x20x20    1x256x20x20
/model/decoder/Transpose_2                                           Transpose       0               0.00%       409,600        0.04%       0           0.00%       1x256x400      1x400x256
/model/decoder/Mul                                                   Mul             2,150,400       0.01%       8,635,200      0.84%       8,400       0.04%       1x8400x1       1x8400x256
/model/decoder/decoder/layers.0/cross_attn/value_proj/MatMul         MatMul          550,502,400     1.78%       8,863,744      0.87%       65,536      0.33%       1x8400x256     1x8400x256
/model/decoder/decoder/layers.1/cross_attn/value_proj/MatMul         MatMul          550,502,400     1.78%       8,863,744      0.87%       65,536      0.33%       1x8400x256     1x8400x256
/model/decoder/decoder/layers.2/cross_attn/value_proj/MatMul         MatMul          550,502,400     1.78%       8,863,744      0.87%       65,536      0.33%       1x8400x256     1x8400x256
/model/decoder/enc_output/enc_output.0/MatMul                        MatMul          550,502,400     1.78%       8,863,744      0.87%       65,536      0.33%       1x8400x256     1x8400x256
/model/decoder/decoder/layers.0/cross_attn/value_proj/Add            Add             2,150,400       0.01%       8,602,624      0.84%       256         0.00%       256            1x8400x256
/model/decoder/decoder/layers.1/cross_attn/value_proj/Add            Add             2,150,400       0.01%       8,602,624      0.84%       256         0.00%       256            1x8400x256
/model/decoder/decoder/layers.2/cross_attn/value_proj/Add            Add             2,150,400       0.01%       8,602,624      0.84%       256         0.00%       256            1x8400x256
/model/decoder/enc_output/enc_output.0/Add                           Add             2,150,400       0.01%       8,602,624      0.84%       256         0.00%       256            1x8400x256
/model/decoder/enc_output/enc_output.1/ReduceMean                    ReduceMean      2,150,400       0.01%       33,600         0.00%       0           0.00%       1x8400x256     1x8400x1
/model/decoder/enc_output/enc_output.1/Sub                           Sub             2,150,400       0.01%       8,601,600      0.84%       0           0.00%       1x8400x256     1x8400x256
/model/decoder/enc_output/enc_output.1/Pow                           Pow             68,812,800      0.22%       8,601,600      0.84%       0           0.00%       1x8400x256     1x8400x256
/model/decoder/decoder/layers.0/cross_attn/Transpose                 Transpose       0               0.00%       6,553,600      0.64%       0           0.00%       1x6400x256     1x256x6400
/model/decoder/decoder/layers.0/cross_attn/Transpose_2               Transpose       0               0.00%       1,638,400      0.16%       0           0.00%       1x1600x256     1x256x1600
/model/decoder/decoder/layers.0/cross_attn/Transpose_4               Transpose       0               0.00%       409,600        0.04%       0           0.00%       1x400x256      1x256x400
/model/decoder/decoder/layers.1/cross_attn/Transpose                 Transpose       0               0.00%       6,553,600      0.64%       0           0.00%       1x6400x256     1x256x6400
/model/decoder/decoder/layers.1/cross_attn/Transpose_2               Transpose       0               0.00%       1,638,400      0.16%       0           0.00%       1x1600x256     1x256x1600
/model/decoder/decoder/layers.1/cross_attn/Transpose_4               Transpose       0               0.00%       409,600        0.04%       0           0.00%       1x400x256      1x256x400
/model/decoder/decoder/layers.2/cross_attn/Transpose                 Transpose       0               0.00%       6,553,600      0.64%       0           0.00%       1x6400x256     1x256x6400
/model/decoder/decoder/layers.2/cross_attn/Transpose_2               Transpose       0               0.00%       1,638,400      0.16%       0           0.00%       1x1600x256     1x256x1600
/model/decoder/decoder/layers.2/cross_attn/Transpose_4               Transpose       0               0.00%       409,600        0.04%       0           0.00%       1x400x256      1x256x400
/model/decoder/enc_output/enc_output.1/ReduceMean_1                  ReduceMean      2,150,400       0.01%       33,600         0.00%       0           0.00%       1x8400x256     1x8400x1
/model/decoder/enc_output/enc_output.1/Add                           Add             8,400           0.00%       33,600         0.00%       0           0.00%       1x8400x1       1x8400x1
/model/decoder/enc_output/enc_output.1/Sqrt                          Sqrt            201,600         0.00%       33,600         0.00%       0           0.00%       1x8400x1       1x8400x1
/model/decoder/enc_output/enc_output.1/Div                           Div             8,601,600       0.03%       8,601,600      0.84%       0           0.00%       1x8400x256     1x8400x256
/model/decoder/enc_output/enc_output.1/Mul                           Mul             2,150,400       0.01%       8,602,624      0.84%       256         0.00%       1x8400x256     1x8400x256
/model/decoder/enc_output/enc_output.1/Add_1                         Add             2,150,400       0.01%       8,602,624      0.84%       256         0.00%       1x8400x256     1x8400x256
/model/decoder/enc_score_head/MatMul                                 MatMul          172,032,000     0.56%       2,769,920      0.27%       20,480      0.10%       1x8400x256     1x8400x80
/model/decoder/enc_bbox_head/layers.0/MatMul                         MatMul          550,502,400     1.78%       8,863,744      0.87%       65,536      0.33%       1x8400x256     1x8400x256
/model/decoder/enc_score_head/Add                                    Add             672,000         0.00%       2,688,320      0.26%       80          0.00%       80             1x8400x80
/model/decoder/enc_bbox_head/layers.0/Add                            Add             2,150,400       0.01%       8,602,624      0.84%       256         0.00%       256            1x8400x256
/model/decoder/enc_bbox_head/act/Relu                                Relu            2,150,400       0.01%       8,601,600      0.84%       0           0.00%       1x8400x256     1x8400x256
/model/decoder/ReduceMax                                             ReduceMax       672,000         0.00%       33,600         0.00%       0           0.00%       1x8400x80      1x8400
/model/decoder/enc_bbox_head/layers.1/MatMul                         MatMul          550,502,400     1.78%       8,863,744      0.87%       65,536      0.33%       1x8400x256     1x8400x256
/model/decoder/TopK                                                  TopK            0               0.00%       3,608          0.00%       1           0.00%       1x8400         1x300
/model/decoder/enc_bbox_head/layers.1/Add                            Add             2,150,400       0.01%       8,602,624      0.84%       256         0.00%       256            1x8400x256
/model/decoder/enc_bbox_head/act_1/Relu                              Relu            2,150,400       0.01%       8,601,600      0.84%       0           0.00%       1x8400x256     1x8400x256
/model/decoder/Tile                                                  Tile            0               0.00%       9,624          0.00%       3           0.00%       1x300x1        1x300x4
/model/decoder/Tile_1                                                Tile            0               0.00%       614,424        0.06%       3           0.00%       1x300x1        1x300x256
/model/decoder/enc_bbox_head/layers.2/MatMul                         MatMul          8,601,600       0.03%       138,496        0.01%       1,024       0.01%       1x8400x256     1x8400x4
/model/decoder/GatherElements_1                                      GatherElements  0               0.00%       307,200        0.03%       0           0.00%       1x8400x256     1x300x256
/model/decoder/enc_bbox_head/layers.2/Add                            Add             33,600          0.00%       134,416        0.01%       4           0.00%       4              1x8400x4
/model/decoder/decoder/layers.0/self_attn/Transpose_1                Transpose       0               0.00%       307,200        0.03%       0           0.00%       1x300x256      300x1x256
/model/decoder/Add                                                   Add             33,600          0.00%       268,800        0.03%       33,600      0.17%       1x8400x4       1x8400x4
/model/decoder/decoder/layers.0/self_attn/MatMul_2                   MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       300x1x256      300x1x256
/model/decoder/GatherElements                                        GatherElements  0               0.00%       4,800          0.00%       0           0.00%       1x8400x4       1x300x4
/model/decoder/decoder/layers.0/self_attn/Add_2                      Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            300x1x256
/model/decoder/decoder/Sigmoid                                       Sigmoid         38,400          0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/query_pos_head/layers.0/MatMul                MatMul          614,400         0.00%       622,592        0.06%       2,048       0.01%       1x300x4        1x300x512
/model/decoder/decoder/layers.0/self_attn/Transpose_3                Transpose       0               0.00%       307,200        0.03%       0           0.00%       300x8x32       8x300x32
/model/decoder/decoder/Clip                                          Clip            2,400           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/query_pos_head/layers.0/Add                   Add             153,600         0.00%       616,448        0.06%       512         0.00%       512            1x300x512
/model/decoder/decoder/Clip_1                                        Clip            2,400           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/Sub                                           Sub             1,200           0.00%       4,800          0.00%       0           0.00%       0              1x300x4
/model/decoder/decoder/query_pos_head/act/Relu                       Relu            153,600         0.00%       614,400        0.06%       0           0.00%       1x300x512      1x300x512
/model/decoder/decoder/Clip_2                                        Clip            2,400           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/query_pos_head/layers.1/MatMul                MatMul          39,321,600      0.13%       831,488        0.08%       131,072     0.65%       1x300x512      1x300x256
/model/decoder/decoder/Div                                           Div             4,800           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/query_pos_head/layers.1/Add                   Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            1x300x256
/model/decoder/decoder/Log                                           Log             51,600          0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/layers.0/Add                                  Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/self_attn/Transpose                  Transpose       0               0.00%       307,200        0.03%       0           0.00%       1x300x256      300x1x256
/model/decoder/decoder/layers.0/self_attn/MatMul                     MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       300x1x256      300x1x256
/model/decoder/decoder/layers.0/self_attn/MatMul_1                   MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       300x1x256      300x1x256
/model/decoder/decoder/layers.0/self_attn/Add                        Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            300x1x256
/model/decoder/decoder/layers.0/self_attn/Add_1                      Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            300x1x256
/model/decoder/decoder/layers.0/self_attn/Transpose_2                Transpose       0               0.00%       307,200        0.03%       0           0.00%       300x8x32       8x300x32
/model/decoder/decoder/layers.0/self_attn/Transpose_4                Transpose       0               0.00%       307,200        0.03%       0           0.00%       300x8x32       8x32x300
/model/decoder/decoder/layers.0/self_attn/Div_1                      Div             307,200         0.00%       307,200        0.03%       0           0.00%       8x300x32       8x300x32
/model/decoder/decoder/layers.0/self_attn/MatMul_3                   MatMul          23,040,000      0.07%       2,880,000      0.28%       0           0.00%       8x300x32       8x300x300
/model/decoder/decoder/layers.0/self_attn/Softmax                    Softmax         25,920,000      0.08%       2,880,000      0.28%       0           0.00%       8x300x300      8x300x300
/model/decoder/decoder/layers.0/self_attn/MatMul_4                   MatMul          23,040,000      0.07%       307,200        0.03%       0           0.00%       8x300x300      8x300x32
/model/decoder/decoder/layers.0/self_attn/Transpose_5                Transpose       0               0.00%       307,200        0.03%       0           0.00%       8x300x32       300x8x32
/model/decoder/decoder/layers.0/self_attn/Gemm                       Gemm            19,737,600      0.06%       570,368        0.06%       65,792      0.33%       300x256        300x256
/model/decoder/decoder/layers.0/self_attn/Transpose_6                Transpose       0               0.00%       307,200        0.03%       0           0.00%       300x1x256      1x300x256
/model/decoder/decoder/layers.0/Add_1                                Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm1/ReduceMean                     ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.0/norm1/Sub                            Sub             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm1/Pow                            Pow             2,457,600       0.01%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm1/ReduceMean_1                   ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.0/norm1/Add                            Add             300             0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.0/norm1/Sqrt                           Sqrt            7,200           0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.0/norm1/Div                            Div             307,200         0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm1/Mul                            Mul             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm1/Add_1                          Add             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/Add_2                                Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/cross_attn/sampling_offsets/MatMul   MatMul          14,745,600      0.05%       427,008        0.04%       49,152      0.25%       1x300x256      1x300x192
/model/decoder/decoder/layers.0/cross_attn/attention_weights/MatMul  MatMul          7,372,800       0.02%       213,504        0.02%       24,576      0.12%       1x300x256      1x300x96
/model/decoder/decoder/layers.0/cross_attn/sampling_offsets/Add      Add             57,600          0.00%       231,168        0.02%       192         0.00%       192            1x300x192
/model/decoder/decoder/layers.0/cross_attn/attention_weights/Add     Add             28,800          0.00%       115,584        0.01%       96          0.00%       96             1x300x96
/model/decoder/decoder/layers.0/cross_attn/Softmax                   Softmax         1,036,800       0.00%       115,200        0.01%       0           0.00%       1x300x8x12     1x300x8x12
/model/decoder/decoder/layers.0/cross_attn/Div                       Div             230,400         0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.0/cross_attn/Mul                       Mul             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.0/cross_attn/Mul_1                     Mul             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.0/cross_attn/Transpose_6               Transpose       0               0.00%       115,200        0.01%       0           0.00%       1x300x8x3x4    1x8x300x3x4
/model/decoder/decoder/layers.0/cross_attn/Add                       Add             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x1x1x1x2  1x300x8x3x4x2
/model/decoder/decoder/layers.0/cross_attn/Mul_5                     Mul             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.0/cross_attn/Sub                       Sub             57,600          0.00%       230,400        0.02%       0           0.00%       1x300x8x3x4x2  1x300x8x3x4x2
/model/decoder/decoder/layers.0/cross_attn/Transpose_1               Transpose       0               0.00%       76,800         0.01%       0           0.00%       1x300x8x4x2    1x8x300x4x2
/model/decoder/decoder/layers.0/cross_attn/Transpose_3               Transpose       0               0.00%       76,800         0.01%       0           0.00%       1x300x8x4x2    1x8x300x4x2
/model/decoder/decoder/layers.0/cross_attn/Transpose_5               Transpose       0               0.00%       76,800         0.01%       0           0.00%       1x300x8x4x2    1x8x300x4x2
/model/decoder/decoder/layers.0/cross_attn/GridSample                GridSample      0               0.00%       1,228,800      0.12%       0           0.00%       8x32x80x80     8x32x300x4
/model/decoder/decoder/layers.0/cross_attn/GridSample_1              GridSample      0               0.00%       1,228,800      0.12%       0           0.00%       8x32x40x40     8x32x300x4
/model/decoder/decoder/layers.0/cross_attn/GridSample_2              GridSample      0               0.00%       1,228,800      0.12%       0           0.00%       8x32x20x20     8x32x300x4
/model/decoder/decoder/layers.0/cross_attn/Mul_8                     Mul             921,600         0.00%       3,686,400      0.36%       0           0.00%       8x32x300x12    8x32x300x12
/model/decoder/decoder/layers.0/cross_attn/ReduceSum                 ReduceSum       921,600         0.00%       307,200        0.03%       0           0.00%       8x32x300x12    8x32x300
/model/decoder/decoder/layers.0/cross_attn/Transpose_7               Transpose       0               0.00%       307,200        0.03%       0           0.00%       1x256x300      1x300x256
/model/decoder/decoder/layers.0/cross_attn/output_proj/MatMul        MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/cross_attn/output_proj/Add           Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            1x300x256
/model/decoder/decoder/layers.0/Add_3                                Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm2/ReduceMean                     ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.0/norm2/Sub                            Sub             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm2/Pow                            Pow             2,457,600       0.01%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm2/ReduceMean_1                   ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.0/norm2/Add                            Add             300             0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.0/norm2/Sqrt                           Sqrt            7,200           0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.0/norm2/Div                            Div             307,200         0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm2/Mul                            Mul             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm2/Add_1                          Add             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/linear1/MatMul                       MatMul          78,643,200      0.25%       2,277,376      0.22%       262,144     1.31%       1x300x256      1x300x1024
/model/decoder/decoder/layers.0/linear1/Add                          Add             307,200         0.00%       1,232,896      0.12%       1,024       0.01%       1024           1x300x1024
/model/decoder/decoder/layers.0/Relu                                 Relu            307,200         0.00%       1,228,800      0.12%       0           0.00%       1x300x1024     1x300x1024
/model/decoder/decoder/layers.0/linear2/MatMul                       MatMul          78,643,200      0.25%       1,355,776      0.13%       262,144     1.31%       1x300x1024     1x300x256
/model/decoder/decoder/layers.0/linear2/Add                          Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            1x300x256
/model/decoder/decoder/layers.0/Add_4                                Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm3/ReduceMean                     ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.0/norm3/Sub                            Sub             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm3/Pow                            Pow             2,457,600       0.01%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm3/ReduceMean_1                   ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.0/norm3/Add                            Add             300             0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.0/norm3/Sqrt                           Sqrt            7,200           0.00%       1,200          0.00%       0           0.00%       1x300x1        1x300x1
/model/decoder/decoder/layers.0/norm3/Div                            Div             307,200         0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm3/Mul                            Mul             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.0/norm3/Add_1                          Add             76,800          0.00%       308,224        0.03%       256         0.00%       1x300x256      1x300x256
/model/decoder/decoder/dec_bbox_head.0/layers.0/MatMul               MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/self_attn/Transpose_1                Transpose       0               0.00%       307,200        0.03%       0           0.00%       1x300x256      300x1x256
/model/decoder/decoder/dec_bbox_head.0/layers.0/Add                  Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            1x300x256
/model/decoder/decoder/layers.1/self_attn/MatMul_2                   MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       300x1x256      300x1x256
/model/decoder/decoder/dec_bbox_head.0/act/Relu                      Relu            76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/self_attn/Add_2                      Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            300x1x256
/model/decoder/decoder/dec_bbox_head.0/layers.1/MatMul               MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       1x300x256      1x300x256
/model/decoder/decoder/dec_bbox_head.0/layers.1/Add                  Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            1x300x256
/model/decoder/decoder/layers.1/self_attn/Transpose_3                Transpose       0               0.00%       307,200        0.03%       0           0.00%       300x8x32       8x300x32
/model/decoder/decoder/dec_bbox_head.0/act_1/Relu                    Relu            76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/dec_bbox_head.0/layers.2/MatMul               MatMul          307,200         0.00%       8,896          0.00%       1,024       0.01%       1x300x256      1x300x4
/model/decoder/decoder/dec_bbox_head.0/layers.2/Add                  Add             1,200           0.00%       4,816          0.00%       4           0.00%       4              1x300x4
/model/decoder/decoder/Add                                           Add             1,200           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/Sigmoid_1                                     Sigmoid         38,400          0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/query_pos_head/layers.0_1/MatMul              MatMul          614,400         0.00%       614,400        0.06%       0           0.00%       1x300x4        1x300x512
/model/decoder/decoder/Clip_3                                        Clip            2,400           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/query_pos_head/layers.0_1/Add                 Add             153,600         0.00%       614,400        0.06%       0           0.00%       512            1x300x512
/model/decoder/decoder/Clip_4                                        Clip            2,400           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/Sub_1                                         Sub             1,200           0.00%       4,800          0.00%       0           0.00%       0              1x300x4
/model/decoder/decoder/query_pos_head/act_1/Relu                     Relu            153,600         0.00%       614,400        0.06%       0           0.00%       1x300x512      1x300x512
/model/decoder/decoder/Clip_5                                        Clip            2,400           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/query_pos_head/layers.1_1/MatMul              MatMul          39,321,600      0.13%       307,200        0.03%       0           0.00%       1x300x512      1x300x256
/model/decoder/decoder/Div_1                                         Div             4,800           0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/query_pos_head/layers.1_1/Add                 Add             76,800          0.00%       307,200        0.03%       0           0.00%       256            1x300x256
/model/decoder/decoder/Log_1                                         Log             51,600          0.00%       4,800          0.00%       0           0.00%       1x300x4        1x300x4
/model/decoder/decoder/layers.1/Add                                  Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/self_attn/Transpose                  Transpose       0               0.00%       307,200        0.03%       0           0.00%       1x300x256      300x1x256
/model/decoder/decoder/layers.1/self_attn/MatMul                     MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       300x1x256      300x1x256
/model/decoder/decoder/layers.1/self_attn/MatMul_1                   MatMul          19,660,800      0.06%       569,344        0.06%       65,536      0.33%       300x1x256      300x1x256
/model/decoder/decoder/layers.1/self_attn/Add                        Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            300x1x256
/model/decoder/decoder/layers.1/self_attn/Add_1                      Add             76,800          0.00%       308,224        0.03%       256         0.00%       256            300x1x256
/model/decoder/decoder/layers.1/self_attn/Transpose_2                Transpose       0               0.00%       307,200        0.03%       0           0.00%       300x8x32       8x300x32
/model/decoder/decoder/layers.1/self_attn/Transpose_4                Transpose       0               0.00%       307,200        0.03%       0           0.00%       300x8x32       8x32x300
/model/decoder/decoder/layers.1/self_attn/Div_1                      Div             307,200         0.00%       307,200        0.03%       0           0.00%       8x300x32       8x300x32
/model/decoder/decoder/layers.1/self_attn/MatMul_3                   MatMul          23,040,000      0.07%       2,880,000      0.28%       0           0.00%       8x300x32       8x300x300
/model/decoder/decoder/layers.1/self_attn/Softmax                    Softmax         25,920,000      0.08%       2,880,000      0.28%       0           0.00%       8x300x300      8x300x300
/model/decoder/decoder/layers.1/self_attn/MatMul_4                   MatMul          23,040,000      0.07%       307,200        0.03%       0           0.00%       8x300x300      8x300x32
/model/decoder/decoder/layers.1/self_attn/Transpose_5                Transpose       0               0.00%       307,200        0.03%       0           0.00%       8x300x32       300x8x32
/model/decoder/decoder/layers.1/self_attn/Gemm                       Gemm            19,737,600      0.06%       570,368        0.06%       65,792      0.33%       300x256        300x256
/model/decoder/decoder/layers.1/self_attn/Transpose_6                Transpose       0               0.00%       307,200        0.03%       0           0.00%       300x1x256      1x300x256
/model/decoder/decoder/layers.1/Add_1                                Add             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm1/ReduceMean                     ReduceMean      76,800          0.00%       1,200          0.00%       0           0.00%       1x300x256      1x300x1
/model/decoder/decoder/layers.1/norm1/Sub                            Sub             76,800          0.00%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
/model/decoder/decoder/layers.1/norm1/Pow                            Pow             2,457,600       0.01%       307,200        0.03%       0           0.00%       1x300x256      1x300x256
